Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Scotophilus kuhlii,21.657,88.323,"South 24 Parganas, West Bengal, India","Agrawal et al, 1992"
Vespertilionidae,Scotophilus kuhlii,24.704,91.676,"South Sylhet, Bangladesh","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,20.607,92.334,"St. MartinÆs Coral Island, Bangladesh","Molur et al., 2002"
Vespertilionidae,Scotophilus kuhlii,20.087,76.518,"Sultanpur, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,21.94,88.89,"Sunderbans, Bangladesh","Molur et al., 2002"
Vespertilionidae,Scotophilus kuhlii,21.19,72.81,"Surat, Gujarat, India","Brosset, 1962c"
Vespertilionidae,Scotophilus kuhlii,21.055,70.531,"Talala, Gujarat, India","Ryley, 1913bi"
Vespertilionidae,Scotophilus kuhlii,14.183333,79.15,"Thummalabylu, Andhra Pradesh, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,31.165,72.707,"Toupi, Punjab, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,8.569,81.232,"Trincomalee, Eastern Province, Sri Lanka","Phillips, 1980"
Vespertilionidae,Scotophilus kuhlii,26.003,85.081,"Vaishali, Bihar, India","Sinha, 1986a"
Vespertilionidae,Scotophilus kuhlii,20.63,72.93,"Valsad, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,25.28,82.95,"Varanasi, Uttar Pradesh, India","Molur et al., 2002"
Vespertilionidae,Scotophilus kuhlii,20.77,73.48,"Waghai, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,22.258,71.192,"Walzhar, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,25.245,88.782,"West Dinajpur, West Bengal, India","Agrawal et al, 1992"
Vespertilionidae,Scotophilus kuhlii,7.385,80.719,"Yakura, Central Province, Sri Lanka","Phillips, 1980"
Vespertilionidae,Scotophilus kuhlii,34.526,71.85,"Head Koper, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Scotophilus kuhlii,34.699,71.856,"Kot, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Scotophilus kuhlii,10.32,76.88,"Valparai Plateau, Tamil Nadu",Wordley et al. 2014
Vespertilionidae,Scotophilus kuhlii,17.462,78.477,"Bowenpalli, Hyderabad Dist., Telangana",OU.NHM Collection
Vespertilionidae,Scotophilus kuhlii,19.07,79.09,"Singaraipet Beat, Thallapet, Adilabad Dist, Telagana",OU.NHM Collection
Vespertilionidae,Scotophilus kuhlii,23.203,80.015,"Ordinance Factory Guest House, Jabalpur District, Madhya Pradesh",OU.NHM Collection
Vespertilionidae,Scotophilus kuhlii,28.594,77.02,"GGS Indraprastha University Campus, Dwarak SubCity, New Delhi.",Dookia & Mishra (2018)
Vespertilionidae,Scotophilus kuhlii,33.9621,71.8737,Nowshera region,Rahman et al. (2015a)
Vespertilionidae,Scotophilus kuhlii,20.29522,85.824787,Bhubaneswar city,Debata et al. (2018)
Vespertilionidae,Scotophilus kuhlii,33.9621,71.8737,Nowshera region,Rahman et al. (2015)
Vespertilionidae,Scotophilus kuhlii,30.9045,77.0967,"Solan, Himachal Pradesh",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,21.502457,77.324734,"Sipna river near Semadoh in Melghat Tiger Reserve, Maharashtra",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,17.7196,73.3968,"Khed, Maharashtra",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,18.9192,73.3277,"Karjat, Maharashtra",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,17.9307,73.6477,"Mahabaleshwar, Maharashtra",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.4481,76.1871,"Paralam, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.4807,76.2421,"Ollur, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.163,76.1813,"Pallipuram, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.441733,76.189569,"Chenam, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.4639,76.203,"Venginissery, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.47009,76.095999,"Kandassankadavu, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.5166,76.0833,"Venkitangu, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,10.4758,76.2262,"Palisseri, Kerala",Saikia 2018
Vespertilionidae,Scotophilus kuhlii,26.75,89.35,"Hasimara, West Bengal",Das 2003
Vespertilionidae,Scotophilus kuhlii,27.24,86.06,"Ajodhya Hills, West Bengal",Das 2003
Vespertilionidae,Scotophilus kuhlii,27.06,88.4,"Pashok, West Bengal",Das 2003
Vespertilionidae,Scotophilus kuhlii,26.662763,91.337966,"Mushalpur, Baksa District, Assam",Boro et al 2018
Vespertilionidae,Scotophilus kuhlii,11.949227,79.801516,"Pondicherry, India",GBIF 2022
Vespertilionidae,Scotophilus kuhlii,24.03,84.06667,"Daltonganj, Bihar",GBIF 2022
Vespertilionidae,Scotophilus kuhlii,26.85,80.916672,"Lucknow, Uttar Pradesh",GBIF 2022
Vespertilionidae,Scotophilus kuhlii,31.95,77.11,"Kullu valley, Himachal Pradesh",GBIF 2022
Vespertilionidae,Scotophilus kuhlii,25.331935,83.039841,"Varnasi, Uttar Pradesh",GBIF 2022
Vespertilionidae,Scotophilus kuhlii,19.133601,72.8766,"Andheri, Bombay, India",GBIF 2022
