Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Scotophilus heathii,8.83,77.66,"Tirunelveli, Tamil Nadu, India","Molur et al., 2002"
Vespertilionidae,Scotophilus heathii,27.449,69.609,"Tori, Sind, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,10.81,78.68,"Trichinopoly, Tamil Nadu, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,8.44,76.92,"Trivandrum, Kerala, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,25.52,90.22,"Tura, Meghalaya, India","Das et al., 1995"
Vespertilionidae,Scotophilus heathii,26.003,85.081,"Vaishali, Bihar, India","Sinha, 1986a"
Vespertilionidae,Scotophilus heathii,20.63,72.93,"Valsad, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,25.28,82.95,"Varanasi, Uttar Pradesh, India","Krishna & Dominic, 1980"
Vespertilionidae,Scotophilus heathii,25.245,88.782,"West Dinajpur, West Bengal, India","Agrawal et al., 1992"
Vespertilionidae,Scotophilus heathii,26.009,94.523,"Zunheboto, Nagaland, India","Molur et al., 2002"
Vespertilionidae,Scotophilus heathii,34.526,71.85,"Head Koper, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Scotophilus heathii,34.599,72.259,"Bazdara Bala, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Scotophilus heathii,34.568,72.121,"Malakand Top, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Scotophilus heathii,34.851,72.163,"Batkhela, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Scotophilus heathii,34.779,71.979,"Daim, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Scotophilus heathii,10.32,76.88,"Valparai Plateau, Tamil Nadu",Wordley et al. 2014
Vespertilionidae,Scotophilus heathii,17.211,78.511,"Ravirayala, Rangareddy Dist., Telangana",OU.NHM Collection
Vespertilionidae,Scotophilus heathii,17.604,79.991,"Mahabubabad, Rangareddy Dist., Telangana",OU.NHM Collection
