"Family","Species","Latitude","Longitude","Location","Source"
"Rhinolophidae","Rhinolophus rouxii","15.67",74.18,"Talewadi, Belgaum District, Karnataka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","18.92",73.335,"Taluka Karjat, Kolaba Dist., Maharashtra","AMNH"
"Rhinolophidae","Rhinolophus rouxii","16.656",73.517,"Taluka Rajapur, Kasheli Village, Ratnagiri Dist., Maharashtra","AMNH"
"Rhinolophidae","Rhinolophus rouxii","11.77",75.498,"Tellicherry, Kerala, India","Jerdon, 1874"
"Rhinolophidae","Rhinolophus rouxii","20.11",84.37,"Udayagiri, Orissa, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","9.833333",77.4,"Upper Manalar, Theni, Tamil Nadu","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","19.266667",72.95,"Vihar Lake, Maharashtra, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","17.7",83.25,"Vishakhapatnam district, Andhra Pradesh, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","6.817",80.354,"Wavulpane, Sabaragamuwa Province, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","6.81",80.344,"Weddagala, Sabaragamuwa, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","6.729",81.105,"Wellawaya, Uva Province, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","14.962",74.707,"Yellapur, Karnataka, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","17.885",73.666,"Robber's Cave, near Mahabaleshwar, Satara Dist., Maharashtra","OU.NHM Collection"
"Rhinolophidae","Rhinolophus rouxii","8.8586",77.2175,"Shendurney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Rhinolophidae","Rhinolophus rouxii","20.29522",85.824787,"Bhubaneswar city, Odisha","Debata et al. (2018)"
"Rhinolophidae","Rhinolophus rouxii","18.7552",73.4445,"Maval, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","18.5011",73.5138,"Mulshi, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","19.3913",73.7798,"Harishchandragad, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","18.9192",73.3277,"Karjat, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","19.072",73.5357,"Bhimashankar, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","17.9843",73.4646,"Poladpur, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","18.2347",73.4464,"Raigad Fort, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","17.0686",73.6242,"Devrukh, Maharashtra","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","23.5666",92.3666,"Dampa, Mizoram","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","10.575029",76.192892,"Kottekad, Kerala","Saikia et al 2018"
"Rhinolophidae","Rhinolophus rouxii","11.12",78.65,"High Wavy mountains, Tamil Nadu","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","7.5033",81.233,"Maduru-Oya National Park, Sri Lanka","Edirisinghe et al 2018"
