"Family","Species","Latitude","Longitude","Location","Source"
"Pteropodidae","Pteropus medius","17.36",78.47,"Hyderabad, Andhra Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","19.133333",80.55,"Indravati National Park, Chhattisgarh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","23.16",79.93,"Jabalpur, Madhya Pradesh, India","Khajuria, 1979a"
"Pteropodidae","Pteropus medius","28.27",68.43,"Jacobabad, Sind, Pakistan","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.917",75.817,"Jaipur, Rajasthan, India","Prakash, 1961"
"Pteropodidae","Pteropus medius","26.5",88.5,"Jalpaiguri, Jalpaiguri district, West Bengal","Wroughton, 1916b"
"Pteropodidae","Pteropus medius","32.89",74.96,"Jhajjar Kotli, Jammu & Kashmir, India","Chakraborty, 1983"
"Pteropodidae","Pteropus medius","24.6",76.15,"Jhalawar, Rajasthan, India","Sinha, 1980"
"Pteropodidae","Pteropus medius","26.483333",87.85,"Jhapa, Nepal","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","28.12",75.39,"Jhunjhunu, Rajasthan, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.28",73.02,"Jodhpur, Rajasthan, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","21.51",70.45,"Junagadh, Gujarat, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","16.66",78.49,"Kalwakurthy, Mahbubnagar district, Andhra Pradesh",""
"Pteropodidae","Pteropus medius","19.24",73.13,"Kalyan, Maharashtra, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.08",91.55,"Kamrup, Assam, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","7.28",80.63,"Kandy, Central Province, Sri Lanka","Phillips, 1924"
"Pteropodidae","Pteropus medius","22.316667",80.616667,"Kanha National Park, Madhya Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","8.08",77.56,"Kanyakumari, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","24.89",67.02,"Karachi, Sind, Pakistan","Roberts, 1977"
"Pteropodidae","Pteropus medius","18.43",79.13,"Karimnagar, Andhra Pradesh",""
"Pteropodidae","Pteropus medius","19.35",83.11,"Kasipur, Orissa, India","Das & Agrawal, 1973"
"Pteropodidae","Pteropus medius","27.7",85.31,"Kathmandu, Nepal","Scully, 1887"
"Pteropodidae","Pteropus medius","25.53",87.58,"Katihar, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","19.183333",78.766667,"Kawal Wildlife Sanctuary, Andhra Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","9.379",77.647,"Keelarajakularaman, Tamil Nadu, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","7.275",80.332,"Kegalle, Sabaragamuwa Province, Sri Lanka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","17.25",80.15,"Khammam, Andhra Pradesh, India","Agrawal & Bhattacharyya, 1976"
"Pteropodidae","Pteropus medius","12.7",75.57,"Kidu, Karnataka, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","26.25",89.5,"Koch Bihar, West Bengal, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","24.763",93.855,"Kochim-kooleh, Manipur, India","Andersen, 1912"
"Pteropodidae","Pteropus medius","21.9",85.24,"Koira, Orissa, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","13.133",78.133,"Kolar, Karnataka, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","22.56",88.36,"Kolkata, West Bengal, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","12.796",74.887,"Kotekar, Karnataka, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","31.717",77.249,"Kotla, Himachal Pradesh, India","Lindsay, 1927ii"
"Pteropodidae","Pteropus medius","31.95",77.11,"Kullu, Himachal Pradesh","Ferrar, 1934"
"Pteropodidae","Pteropus medius","31.567",74.34,"Lahore, Punjab, Pakistan","Bates & Harrison, 1997"
