"Family","Species","Latitude","Longitude","Location","Source"
"Pteropodidae","Cynopterus sphinx","10.23",77.51,"Karapar, Tamil Nadu,  India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","18.43",79.13,"Karimnagar, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","25.53",87.58,"Katihar, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","19.183333",78.766667,"Kawal Wildlife Sanctuary, Andhra Pradesh, India","Srinivasulu C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","9.98",77.93,"Keezhappatti, Tamil Nadu, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","21.5",85.5,"Keonjhar, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.466667",90.216667,"Kherapera, Meghalaya, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","34.6333",72.418611,"Kashmir Smasta, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
"Pteropodidae","Cynopterus sphinx","12.7",75.57,"Kidu, Karnataka, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","26.25",89.5,"Koch Bihar, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","18.283333",83.55,"Koduru, Andhra Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","22.56",88.36,"Kolkata, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","10.89",76.54,"Kolladikode, Palghat, Kerala","AMNH"
"Pteropodidae","Cynopterus sphinx","18.816667",82.716667,"Koraput, Orissa, India","Das et, al., 1993"
"Pteropodidae","Cynopterus sphinx","7.483",80.366,"Kurenegala, Sri Lanka","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","27.487452",95.427466,"Khamtighuli near Guijan, Assam","Boro et al 2018"
"Pteropodidae","Cynopterus sphinx","28.6",77.21,"Lodhi Garden, Delhi","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","19.97",76.5,"Lonar Crater forest, Maharashtra, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","26.85",80.92,"Lucknow, Uttar Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","22.383",85.533,"Luia, Jharkhand, India","Wroughton, 1615cii"
"Pteropodidae","Cynopterus sphinx","9.91",78.12,"Madurai, Tamil Nadu, India","Sinha, 1980"
"Pteropodidae","Cynopterus sphinx","17.333333",78.583333,"Mahaveer Harina Vanasthali National Park, Hyderabad, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","28.7",77.22,"Majnu-ka-Tila, near river Yamuna ring road, Delhi","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","25",88.15,"Maldah, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.894",68.524,"Malir, Sind, Pakistan","Roberts, 1997"
"Pteropodidae","Cynopterus sphinx","11.833333",92.833333,"Mandapahar, Andaman Islands, India","Hill, 1967"
"Pteropodidae","Cynopterus sphinx","25.11",82.262,"Mandva, Madhya Pradesh, India","Wroughton, 1912biii"
"Pteropodidae","Cynopterus sphinx","12.87",74.88,"Mangalore, Karnataka, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.1594",91.7452,"Majai, Meghalaya","Saikia et al 2018"
"Pteropodidae","Cynopterus sphinx","16.37",78.75,"Mannanur, Nagarjunasagar Srisailam Tiger Reserve, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","10.54",76.28,"Mannuthy, Kerala Agriculture Univeristy Campus, Thrissur, Kerala","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","6.225",80.288,"Mapalagama, Southern Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","15.3",73.95,"Margao, Goa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","27.28",95.68,"Margherita, Assam, India","Hinton and Lindsay, 1926"
"Pteropodidae","Cynopterus sphinx","7.467",80.624,"Matale, Central Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","6.522",80.114,"Matugama, Western Province, Sri Lanka","Phillips, 1934"
"Pteropodidae","Cynopterus sphinx","25.55",92.06,"Mawryngkneng, Meghalaya, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","21.93",86.72,"Mayurbhanj, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","18.03",78.27,"Medak, Andhra Pradesh, India","Srinivasulu C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","22.5",87.5,"Medinipur, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","9.97",77.98,"Meelakkal, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","27.48",96.18,"Miao, Arunachal Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.15",82.58,"Mirzapur, Uttar Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.57",91.3,"Mishmi Hills, Dreyi, North East Assam, India","AMNH"
"Pteropodidae","Cynopterus sphinx","12.627",92.829,"Mondopobae, Andaman Islands, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","7.533333",80.7,"Mousakande, Central Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","8.74",77.52,"Mukkudal, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","18.97",72.82,"Mumbai, Maharashtra, India","Andersen, 1912"
"Pteropodidae","Cynopterus sphinx","25.23",86.28,"Munger, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","24.18",88.26,"Murshidabad, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","12.3",76.65,"Mysore, Karnataka, India","Das & Sinha, 1971"
"Pteropodidae","Cynopterus sphinx","23.17",88.57,"Nadia, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","26",95,"Naga Hills, Nagaland, India","Sinha, 1980"
"Pteropodidae","Cynopterus sphinx","21.07",79.27,"Nagpur, Maharashtra, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","29.38",79.45,"Naini Tal, Uttarakhand, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","15.67",78.78,"Nallamala hills,  Andhra Pradesh, India","Srinivasulu C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","27.48",96.38,"Namdapha, Arunachal Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","20.02",73.5,"Nasik, Maharashtra, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","8.233",80.727,"Noitchigama, North Central Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.33",86.36,"North 24-Parganas, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","10.88",78.28,"Oothupatti, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","23.35",78.64,"Orchha, Madhya Pradesh, India","Brosset, 1962a"
"Pteropodidae","Cynopterus sphinx","24",89.24,"Pabna District, Bangladesh","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","6.733333",80.433333,"Pagoda, Sabaragamuwa Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","7.533333",80.65,"Pallama, Central Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.61",85.14,"Patna, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","30.15",78.783333,"Pauri, Uttar Pradesh, India","Bhat, 1974"
"Pteropodidae","Cynopterus sphinx","28.253",83.643,"Parbati cave, Pang- Parbat district, Nepal","Sharma et al 2020"
"Pteropodidae","Cynopterus sphinx","28.64",79.87,"Philibhit, Uttar Pradesh, India","Wroughton. 1914"
"Pteropodidae","Cynopterus sphinx","20.46",84.23,"Phulbani, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","26.85",89.38,"Phuntsholing, Bhutan","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","29.58",80.22,"Pithoragarh, Uttarakhand, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","10.28",79.81,"Point Calimere, Tamil Nadu, India","Balasubramanian, 1988"
"Pteropodidae","Cynopterus sphinx","11.666667",92.733333,"Port Blair, Andaman Islands, India","Chaturvedi, 1969"
"Pteropodidae","Cynopterus sphinx","9.76",77.26,"Puddupatti, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","18.47",73.79,"Pune, Maharashtra, India","Wroughton and Davison, 1920"
"Pteropodidae","Cynopterus sphinx","19.8",85.85,"Puri, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.783",87.466,"Purnea, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.333",86.366,"Puruliya, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","12.85",77.78,"Rajajinagar, Bangalore, Karnataka","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","12.71",77.27,"Ramanagaram, Ramanagaram District, Karnataka","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","18.012958",79.548503,"Ramappa, Warangal, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","9.27",79.28,"Rameshwaram, Ramanathapuram district, Tamil Nadu, India","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","28.71",77.23,"Ramghat, Yamuna reservoir, Wazirabad, Delhi","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","27.52",84.35,"Reu-Rapti, Chitwan Dist., Nepal","AMNH"
"Pteropodidae","Cynopterus sphinx","24.61",83.91,"Rohtas, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","15.88",78.81,"Rollapenta, Nallamala Hills, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","25.55",90.56,"Rongrengiri, Meghalaya, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","26.646229",91.093394,"Salbari, Baxa district, Assam","Boro et al 2018"
"Pteropodidae","Cynopterus sphinx","11.652918",78.157654,"Salem, Salem district, Tamil Nadu","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","28.016",84.616,"Salthar, Nepal","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.85",85.78,"Samastipur, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","21.4",83.88,"Sambalpur, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","24.5",87.5,"Santhal Pargana  Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.88",90.28,"Savar Farm, Bangladesh","Kock, 1986"
"Pteropodidae","Cynopterus sphinx","12.41",76.68,"Seringapatam, Karnataka, India","Ryley, 1913a"
"Pteropodidae","Cynopterus sphinx","23.13",79.67,"Shahpura, Madhya Pradesh, India","Khajuria, 1979a"
"Pteropodidae","Cynopterus sphinx","17.59",78.57,"Shamirpet, Ranga Reddy district, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","27.787",85.906,"Shebu, Nepal","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","17.68",75.92,"Sholapur, Sholapur Dist., Maharashtra","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","10.01",77.96,"Sholavandan, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","25.38",90.42,"Sibbari, Meghalaya, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","7.95",80.75,"Sigiriya, Central Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","10.15",77.88,"Silukkuvarpatti,  Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","20.265",72.999,"Silvassa, Gujarat, India","Sinha, 1981a"
"Pteropodidae","Cynopterus sphinx","26.18",85.23,"Singar, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","22.5",85.5,"Singhbhum, Jharkhand, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.65",90.6,"Songsak, East Garo Hills, Meghalaya","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","21.657",88.323,"South 24-Parganas, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","8.62",77.93,"Sri Vaikundam, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","26.16",91.76,"Srimantapur area ,Assam, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","21.94",88.89,"Sundarabans, Bangladesh","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","22.12",84.03,"Sundargarh, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","21.19",72.81,"Surat, Gujarat, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","9.66",77.3,"Suruli Hills, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","10.552",76.135,"Talipot, Kerala, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","12.92",80.12,"Tambaram, Chengulpet district, Tamil Nadu","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","8.38",80.582,"Tammannewa North, Central Province, Sri Lanka","Wroughton, 1915ci"
"Pteropodidae","Cynopterus sphinx","23.72",91.47,"Teliamura, Tripura, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","8.83",77.66,"Tirunelveli, Tamil Nadu, India","Balasingh et al., 1995"
"Pteropodidae","Cynopterus sphinx","11.03",79.85,"Tranquebar, Tamil Nadu, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","8.44",76.92,"Trivandrum, Kerala, India","Andersen, 1912"
"Pteropodidae","Cynopterus sphinx","27.295",87.152,"Tumlingter, Nepal","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.52",90.22,"Tura, Meghalaya, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","18.22",83.04,"Tyda, Visakhapatnam district, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","23.416667",78.633333,"Umaria, Madhya Pradesh, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","25.06",92.38,"Umkiang, Meghalaya, India","Das et al., 1995"
"Pteropodidae","Cynopterus sphinx","9.833333",77.4,"Upper Manalaar, Tamil Nadu, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","7.28",80.82,"Urugala, Central Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","15.53",74.13,"Valpoi, Goa, India","Agrawal, 1973"
"Pteropodidae","Cynopterus sphinx","9.733333",77.316667,"Vannathiparai, Tamil Nadu, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.28",82.95,"Varanasi, Uttar Pradesh, India","Khajuria, 1953"
"Pteropodidae","Cynopterus sphinx","22.6",72.88,"Vedtal, Gujarat, India","Brosset, 1962a"
"Pteropodidae","Cynopterus sphinx","17.7",83.25,"Vishakhapatnam, Andhra Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","10.509",76.64,"Vulany, Kerala, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","20.75",78.65,"Wardha, Wardha Dist., Maharashtra","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","28.73",77.21,"Wazirabad, Delhi","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","25.245",88.782,"West Dinajpur, West Bengal, India","Agrawal et. Al., 1992"
"Pteropodidae","Cynopterus sphinx","30.305",77.986,"Wildlife Institute of India, Dehra Dun, Uttarakhand","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","25.49",90.61,"Williamnagar, Meghalaya, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","24.2355",93.0254,"Tipaimukh, Churachandpur District, Manipur ","Sinha 1999"
"Pteropodidae","Cynopterus sphinx","24.7864",93.1539,"Jiribam, Imphal district, Manipur","Sinha 1999"
