"Family","Species","Latitude","Longitude","Location","Source"
"Vespertilionidae","Scotozous dormeri","27.961",68.642,"Shikarpur, Sind, Pakistan","Sinha, 1980"
"Vespertilionidae","Scotozous dormeri","32.497",74.536,"Sialkot, Punjab, Pakistan","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","20.265",72.999,"Silvassa, Gujarat, India","Sinha, 1981a"
"Vespertilionidae","Scotozous dormeri","26.18",85.23,"Singar, Bihar, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","22.5",85.5,"Singhbhum, Jharkhand, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","26.221",84.357,"Siwan, Bihar, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","22.7117",78.198,"Sohagpur, Madhya Pradesh, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","22.12",84.03,"Sundargarh, Orissa, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","26.164",75.788,"Tonk, Rajasthan, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","22.874",69.373,"Usked, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","26.003",85.081,"Vaishali, Bihar, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","20.63",72.93,"Valsad, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","20.76",73.36,"Vansda, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","22.6",72.88,"Vedtial, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","10.468",76.196,"Venginessery, Kerala, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","15.325",76.465,"Vijayanagar, Karnataka, India","Wroughton, 1913iii"
"Vespertilionidae","Scotozous dormeri","34.648",72.033,"Fishing Hut, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
"Vespertilionidae","Scotozous dormeri","34.526",71.85,"Head Koper, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
"Vespertilionidae","Scotozous dormeri","35.2",71.87,"Dir, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
"Vespertilionidae","Scotozous dormeri","34.568",72.121,"Malakand Top, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
"Vespertilionidae","Scotozous dormeri","26.583",86.967,"1KM SE of Kusaha, Koshitappu Wildlife Reserve Buffer Zone, Nepal","Thapa et al. 2012"
"Vespertilionidae","Scotozous dormeri","8.8586",77.2175,"Shendurney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Vespertilionidae","Scotozous dormeri","32.348414",74.054945,"Gujranwala, Hafizabad, Mandi Bhaudin Districts of Pakistan","Shahbaz et al. (2018)"
"Vespertilionidae","Scotozous dormeri","26.6669",87.000278,"Koshi Tappu Wildlife Reserve and Buffer Zone, Nepal","Thapa et al 2021"
"Vespertilionidae","Scotozous dormeri","30.9045",77.0967,"Solan, Himachal Pradesh","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","30.9",76.85,"Majothu near Barotiwala, himachal Pradesh","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","18.968578",76.744216,"Gangakhed, Maharashtra","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","17.985668",73.265116,"Mandangad, Maharashtra","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","18.5011",73.5138,"Mulshi, Maharashtra","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","22.8745",92.5879,"Lungsen, Mizoram","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","25.6586",94.1053,"Kohima, Nagaland","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","10.4481",76.1871,"Paralam, Kerala","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","10.163",76.1813,"Pallipuram, Kerala","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","10.441434",76.191307,"Chenam, Kerala","Saikia 2018"
"Vespertilionidae","Scotozous dormeri","25.561",91.893,"Risa colony, Shillong, Meghalaya","Sinha 1999"
"Vespertilionidae","Scotozous dormeri","15.395437",78.826867,"Diguvametta, Andhra Pradesh","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","14.08",79.08,"Palakonda Hills, Andhra Pradesh, India","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","15.246774",80.016702,"Singaraya Konda, Prakasham district, Andhra Pradesh","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","18.953038",79.791699,"Kotpally, Adilabad, Telangana","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","16.74",77.98,"Mahbubnagar, Andhra Pradesh","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","18.19",79.94,"Mulug, Warangal, Telangana","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","10.01",76.3,"Ernakulam, Kerala","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","15.628398",73.875297,"Railway station, Volpoi, Goa","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","31.751038074075144,",74.882933,"Daburji, Amristar, Punjab","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","21.904382",85.238613,"Koira, Sundargarh, Odisha","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","21.490468",84.276437,"Badrama, Sambalpur, Odisha","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","20.854281",82.860683,"Harishankar, Bolangir, Odisha","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","20.39114",85.623441,"Dompada, Odisha","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","21.724705",73.153495,"Jhagadiya, Bharuch, Gujarat","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","23.211593",72.816088,"Nandol Dehgam, Ahmedabad, Gujarat","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","22.899142",87.357499,"Mandalpushkarini, Mednipore, West bengal","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","22.629758",88.590273,"Mitpukur, 24-Parganas (N), West Bengal","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","26.7517",89.372785,"Bharnobhari, Jalpaiguri, West Bengal","Ghosh, 2008"
"Vespertilionidae","Scotozous dormeri","23.504201",86.698106,"Arrah, Bardhman district, West Bengal","Das 2003"
"Vespertilionidae","Scotozous dormeri","32.476956",74.858071,"Charwa Village, Sialkot, Pakistan","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","13.01081",80.1686,"Manapakkam, Tamil Nadu","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","17.6481",73.462687,"Dabhil village, Ratnagiri district, Maharashtra","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","25.033307",78.056152,"Garha, Madhya Pradesh","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","26.13",91.5,"Palasbari, Assam","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","22.040081",72.01623,"Bhavnagar, Gujarat","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","11.949227",79.801516,"Pondicherry, India","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","21.398869",72.927571,"Kim, Surat, Gujarat","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","16.266871",73.709254,"Kankoli (Kankavali), Maharashtra","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","16.166667",76.516667,"Lingsugur, Raichur district, Karnataka, India","GBIF 2022"
"Vespertilionidae","Scotozous dormeri","15.46",75.01,"Dharwad, Karnataka","GBIF 2022"
