"Family","Species","Latitude","Longitude","Location","Source"
"Megadermatidae","Lyroderma lyra","33.749",73.457,"Lehtrar, Punjab, Pakistan","Lindsay, 1927iii"
"Megadermatidae","Lyroderma lyra","26.85",80.92,"Lucknow, Uttar Pradesh, India","Sinha, 1980"
"Megadermatidae","Lyroderma lyra","26.354",86.067,"Madhubani, Bihar, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","13.01",80.22,"Madras (=Chennai), Chennai district, Tamil Nadu","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","9.91",78.12,"Madurai, Tamil Nadu, India","Chandrashekaran et al., 1988"
"Megadermatidae","Lyroderma lyra","6.85",79.933,"Maharagama, Western Province, Sri Lanka","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","25",88.15,"Maldah, West Bengal, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","23.966",76.025,"Malwa, Madhya Pradesh, India","Lindsay, 1926b"
"Megadermatidae","Lyroderma lyra","22.59",80.37,"Mandla, Madhya Pradesh, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","22.366667",75.4,"Mandu, Madhya Pradesh, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","22.833",69.366,"Mandvi, Gujarat, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","8.977",79.909,"Mannar, Northern Province, Sri Lanka","Phillips, 1980"
"Megadermatidae","Lyroderma lyra","6.225",80.288,"Mapalagama, Southern Province, Sri Lanka","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","6.522",80.114,"Matugama, Western Province, Sri Lanka","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","22.5",87.5,"Medinipur, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","19.44",84.26,"Mohana, Orissa, India","Das et al., 1993"
"Megadermatidae","Lyroderma lyra","23.981",78.48,"Mundra, Madhya Pradesh, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","24.18",88.26,"Murshidabad, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","23.17",88.57,"Nadia, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","6.203",80.285,"Nagoda, Southern Province, Sri Lanka","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","21.07",79.27,"Nagpur, Maharashtra, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","15.67",78.78,"Nallamalas, Andhra Pradesh, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","23.707",77.096,"Narsingarh, Madhya Pradesh, India","Wroughton, 1913iii"
"Megadermatidae","Lyroderma lyra","20.02",73.5,"Nasik, Maharashtra, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","23.933333",86.116667,"Nimiaghat, Jharkhand, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","28.25",81.216,"Nishangara, Uttar Pradesh, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","23.33",86.36,"North 24-Parganas, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","26.627",92.495,"Orang National Park, Assam, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","24.2",72.483333,"Palanpur, Gujarat, India","Sinha, 1980"
"Megadermatidae","Lyroderma lyra","10.28",77.51,"Palni, Tamil Nadu, India","Lindsay, 1927i"
"Megadermatidae","Lyroderma lyra","9.916667",78.033333,"Pannian Malai, Tamil Nadu, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","16",75.78,"Pattadkal, Karnataka, India","Brosset, 1962b"
"Megadermatidae","Lyroderma lyra","7.25",80.66,"Peradeniya, Central Province, Sri Lanka","Phillips, 1980"
"Megadermatidae","Lyroderma lyra","26.166667",91.333333,"Polahari, Assam, India","Hinton & Lindsay, 1926"
"Megadermatidae","Lyroderma lyra","19.126",72.906,"Powai Lake, Maharashtra, India","Brosset, 1962b"
"Megadermatidae","Lyroderma lyra","18.47",73.79,"Pune, Maharashtra, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","25.783",87.466,"Purnea, Bihar, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","23.333",86.366,"Puruliya, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","12.766",75.216,"Puttur, Karnataka, India","Naidu & Gururaj, 1985"
"Megadermatidae","Lyroderma lyra","34.143",76.816,"Rambon, Jammu & Kashmir, India","Chakraborty, 1983"
"Megadermatidae","Lyroderma lyra","29.288",79.54,"Ranibagh, Uttarakhand, India","Wroughton, 1914"
"Megadermatidae","Lyroderma lyra","16.99",73.29,"Ratnagiri, Maharashtra, India","Sinha, 1980"
"Megadermatidae","Lyroderma lyra","14.17",75.03,"Sagar, Karnataka, India","Wroughton, 1913i"
"Megadermatidae","Lyroderma lyra","25.71",86.451,"Saharsa, Bihar, India","Sinha, 1986a"
"Megadermatidae","Lyroderma lyra","22.642",87.319,"Salbani, West Bengal, India","Wroughton, 1915cii"
"Megadermatidae","Lyroderma lyra","11.652918",78.157654,"Salem, Tamil Nadu, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","25.198",85.521,"Sangajata, Bihar, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","26.02",76.344,"Sawai Madhopur, Rajasthan, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","9.87",77.39,"Seelaiyampatti, Tamil Nadu, India","Usman, 1988"
"Megadermatidae","Lyroderma lyra","12.41",76.68,"Seringapatnam, Karnataka, India","Ryley, 1913a"
"Megadermatidae","Lyroderma lyra","26.748",88.433,"Seroke, near Siliguri, West Bengal, india","AMNH"
"Megadermatidae","Lyroderma lyra","25.67",76.7,"Sheopore, Madhya Pradesh, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","13.92",75.57,"Shimoga, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","32.497",74.536,"Sialkot, Punjab, Pakistan","Roberts, 1977"
"Megadermatidae","Lyroderma lyra","24.886",72.847,"Sirohi, Rajasthan, India","Advani, 1982b"
"Megadermatidae","Lyroderma lyra","14.61",74.82,"Sirsi, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","22.7117",78.198,"Sohagpur, Madhya Pradesh, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","21.657",88.323,"South 24-Parganas, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","27.69",68.848,"Sukkur, Sind, Pakistan","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","21.19",72.81,"Surat, Gujarat, India","Sinha, 1981a"
"Megadermatidae","Lyroderma lyra","24.897",91.871,"Sylhet, Bangladesh","Sinha, 1980"
"Megadermatidae","Lyroderma lyra","19.198",72.989,"Taluka Kalyan, Vangari Village, Thana Dist., Maharashtra","AMNH"
"Megadermatidae","Lyroderma lyra","16.656",73.517,"Taluka Ragapur, Ratnagiri Dist., Maharashtra","AMNH"
"Megadermatidae","Lyroderma lyra","11.812",76.79,"Terakanambi, Karnataka, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","20.6",84.783333,"Tikarpara, Orissa, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","12.1",78.59,"Tirthamalai, Tamil Nadu, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","8.83",77.66,"Tirunelveli, Tamil Nadu, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","26.164",75.788,"Tonk, Rajasthan, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","10.523",76.222,"Trichur, Kerala, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","8.44",76.92,"Trivandrum, Kerala, India","Sinha, 1980"
"Megadermatidae","Lyroderma lyra","24.57127",73.691544,"Udaipur, Rajasthan, India","Gupta & Trivedi, 1989"
"Megadermatidae","Lyroderma lyra","6.217",80.338,"Udugama, Southern Province, Sri Lanka","Ryley, 1914bi"
"Megadermatidae","Lyroderma lyra","26.003",85.081,"Vaishali, Bihar, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","9.733333",77.316667,"Vannathiparai, Tamil Nadu, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","15.325",76.465,"Vijayanagar, Karnataka, India","Wroughton, 1913iii"
"Megadermatidae","Lyroderma lyra","16.551",73.335,"Vijyadurg, Maharashtra, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","17.7",83.25,"Visakapattanam, Andhra Pradesh, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","12.62",80.05,"VOC district, Tamil Nadu, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","25.245",88.782,"West Dinajpur, West Bengal, India","Agrawal et al., 1992"
"Megadermatidae","Lyroderma lyra","34.503",71.904,"Heroshah, Malakand, Pakistan","Salim and Mahmood-ul-Hassan (2014)"
"Megadermatidae","Lyroderma lyra","23.129",91.949,"Khagrachari, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","23.542",89.63,"Faridpur, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","25.743",89.275,"Rangpur, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","25.627",88.633,"Dinajpur, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","21.701",92.027,"Chakaria, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","22.942",91.274,"Ramnagar upazila, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","13.214",74.996,"Yennehole, Dakshina Kannada, Karnataka","Shetty and Sreepada (2013)"
"Megadermatidae","Lyroderma lyra","9.94",78.01,"Madurai Kamaraj University Campus, Madurai, Tamil Nadu","Baskaran et al. (2015)"
"Megadermatidae","Lyroderma lyra","18.647",74.456,"Supe, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.459",74.587,"Daund, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.184",74.61,"Baramati, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.587",75.115,"piliv-Sangola, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.694",75.129,"Bhalavani-Pandharpur, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.113",75.031,"Indapur, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.863",74.906,"Kurbavi-Malshiras, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.511",75.451,"Bhalavani-Mangalvedha, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.453",75.215,"Pothare-Karmala, Maharashtra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","26.728",88.392,"Siliguri, West Bengal","Mourya et al. (2013)"
"Megadermatidae","Lyroderma lyra","18.206",78.987,"Ananthasagar, Medak Dist., Telangana","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","17.25",81.068,"Naravarigudem, Khammam Dist., Telangana","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","18.105",78.835,"Govt. Degree College, Siddipet, Medak Dist., Telangana","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","19.436",79.266,"Old Railway Station, Chinchpally, Chandrapur Dist., Maharashtra","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","19.106",78.787,"Kadem project,  Kadem,  Adilabad Dist, Telangana","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","18.196",76.103,"Osmanabad Caves, Osmanabad Dist, Maharashtra","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","12.453",75.947,"Gandhadakote, Bychanalli, Kushalnagar, Kodagu district, Karnataka","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","14.036",74.634,"Hallyani Jain Temples, Uttara Kanara, Karnataka","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","8.8586",77.2175,"Shendurney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Megadermatidae","Lyroderma lyra","34.446",71.818,"a mine at Heroshah, Tehsil Dargai, Pakistan.","Salim & Mahmood-ul-Hassan (2014)"
"Megadermatidae","Lyroderma lyra","24.128",91.773,"Atharamura, Tripura, India","Majumder et al. (2015)"
"Megadermatidae","Lyroderma lyra","27.292669",87.371041,"Madi-Rambeni ward no. 1,2,3,4,5,8,9; Madi-Mulkharkha; Mangalbare Chauki, Nepal","Thapa (2014)"
"Megadermatidae","Lyroderma lyra","20.29522",85.824787,"Bhubaneswar city","Debata et al. (2018)"
"Megadermatidae","Lyroderma lyra","22.361",73.667,"Tera Mines, Jambugoda Wildlife sanctuary, Gujarat","OU.NHM Collection"
"Megadermatidae","Lyroderma lyra","8.8586",77.2175,"Shenduruney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Megadermatidae","Lyroderma lyra","34.446",71.818,"a mine at Heroshah, Tehsil Dargai, Pakistan.","Salim & Mahmood-ul-Hassan (2014)"
"Megadermatidae","Lyroderma lyra","24.128",91.773,"Atharamura, Tripura, India","Majumder et al. (2015)"
"Megadermatidae","Lyroderma lyra","23.129",91.949,"Khagrachari, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","22.942",91.274,"Ramnagar upazila, Bangladesh","Rakibuddin et al. (2015)"
"Megadermatidae","Lyroderma lyra","13.214",74.996,"Yennehole, Dakshina Kannada, Karnataka","Shetty & Sreepada (2013)"
"Megadermatidae","Lyroderma lyra","9.94",78.01,"Madurai Kamaraj University campus, Madurai","Baskaran et al. (2015)"
"Megadermatidae","Lyroderma lyra","18.647",74.456,"Supe, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.459",74.587,"Daund, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.184",74.61,"Baramati, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.587",75.115,"piliv-Sangola, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.694",75.129,"Bhalavani-Pandharpur, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.113",75.031,"Indapur, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.863",74.906,"Kurbavi-Malshiras, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","17.511",75.451,"Bhalavani-Mangalvedha, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","18.453",75.215,"Pothare-Karmala, Maharasthra","Gaikwad et al. (2012)"
"Megadermatidae","Lyroderma lyra","26.728",88.392,"Siliguri, West Bengal","Mourya et al. (2013)"
"Megadermatidae","Lyroderma lyra","17.382",78.401,"Golkonda fort, Hyderabad","Srinivasulu pers obs"
"Megadermatidae","Lyroderma lyra","17.413",78.529,"Department of Geology, Osmania University, Hyderabad","Srinivasulu pers obs"
"Megadermatidae","Lyroderma lyra","34.617",70.75,"Nurgul, 8 km W of Kunar, Qachqar cave, Konar, Afghanistan","Benda & Gaisler 2015"
"Megadermatidae","Lyroderma lyra","34.45",70.4,"an artificial cave near the Kabul river between Darunta and Bisut, Nangarhar, Afghanistan","Benda & Gaisler 2015"
"Megadermatidae","Lyroderma lyra","10.844",76.653,"Edamalakunubachi, Walyar Range, Pallakad Dist., Kerala","Tariq, Devender, Srinivasulu pers obs"
"Megadermatidae","Lyroderma lyra","27.571",95.334,"Guijan, 11 km. N. E. of Tinsukia, Tinsukia district, Assam","Sinha 1999"
"Megadermatidae","Lyroderma lyra","27.025",93.73,"Chessa, Papum Pare district, Arunachal Pradesh","Sinha 1999"
"Megadermatidae","Lyroderma lyra","7.5033",81.233,"Maduru-Oya National Park, Sri Lanka","Edirisinghe et al 2018"
"Megadermatidae","Lyroderma lyra","22.571649",88.310815,"Botanical Gardens, Howrah, West Bengal, India","Ghosh 2006"
"Megadermatidae","Lyroderma lyra","22.378271",88.23479,"Barakalikapur, 24 Paraganas, West Bengal","Ghosh 2006"
"Megadermatidae","Lyroderma lyra","22.640292",87.32384,"Salboni, Mednipur, West Bengal","Ghosh 2006"
"Megadermatidae","Lyroderma lyra","22.459629",88.052548," Birshibpur, Howrah, West Bengal","Ghosh 2006"
"Megadermatidae","Lyroderma lyra","23.064307",88.081643,"Jhapandanga, West Bengal","Ghosh 2006"
