"Family","Species","Latitude","Longitude","Location","Source"
"Vespertilionidae","Pipistrellus ceylonicus","30.289",71.930561,"Khanewal, Pakistan","Rahman et al. (2015a)"
"Vespertilionidae","Pipistrellus ceylonicus","31.436",73.097957,"Lyalpur (Faislabad) Punjab districts of pakistan","Rahman et al. (2015a)"
"Vespertilionidae","Pipistrellus ceylonicus","26.54438",92.76413,"Sisuwati village, Assam, India","Boro (2018)"
"Vespertilionidae","Pipistrellus ceylonicus","25.20783",92.26216,"Umlyngsha area, East Jaintia Hills, Meghalaya, India","Boro (2018)"
"Vespertilionidae","Pipistrellus ceylonicus","32.348414",74.054945,"Gujranwala, Hafizabad, Mandi Bhaudin Districts of Pakistan","Shahbaz et al. (2018)"
"Vespertilionidae","Pipistrellus ceylonicus","20.29522",85.824787,"Bhubaneswar city","Debata et al. (2018)"
"Vespertilionidae","Pipistrellus ceylonicus","22.299",70.802,"Alferd High School, Rajkot, Gujarat","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","10.289",77.169,"Chinnar WLS, Kerala","Das et al. (2012)"
"Vespertilionidae","Pipistrellus ceylonicus","8.8586",77.2175,"Shenduruney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Vespertilionidae","Pipistrellus ceylonicus","34.169",72.066,"Peshawar, Pakistan.","Rahman et al. (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","33.579",72.222108,"Thatta, Karachi, Pakiatan ","Rahman et al. (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","30.289",71.930561,"Khanewal, Pakistan","Rahman et al. (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","31.436",73.097957,"Lyalpur (Faislabad) Punjab districts of pakistan","Rahman et al. (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","32.348414",74.054945,"Gujranwala, Hafizabad, Mandi Bhaudin Districts of Pakistan","Shahbaz et al. (2018)"
"Vespertilionidae","Pipistrellus ceylonicus","28.742",79.174,"Maldevta, Garhwal, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","30.543",78.184,"Devalsari, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","30.404",78.233,"Dhanaulti, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","30.457",79.274,"Mandal, Chamoli, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","29.837",78.687,"Lansdowne, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","30.412",78.098,"Shikhar falls, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus ceylonicus","18.52",73.872,"National Institute of Virology (NIV), Pune, Maharastra","Mourya et al. (2013)"
"Vespertilionidae","Pipistrellus ceylonicus","21.075295",84.342683,"Rairakhol, Sambalpur, Odisha","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","21.822918",84.958234,"Bonaigarh, Sundargarh, Odisha","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","17.92463",73.791226,"Panchgani, Satara, Maharashtra","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","26.5443",92.7641,"Sisuwati village, near Burachapari wildlife sanctuary, Assam","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","31.1385",77.0838,"Ghanatti, Himachal Pradesh","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","18.5011",73.5138,"Mulshi, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","18.9192",73.3277,"Karjat, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","17.7196",73.3968,"Khed, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","19.1132",73.7327,"Ambegaon, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","18.082",73.4224,"Mahad, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","19.889427",74.470448,"Kopargaon, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","20.879566",76.198716,"Nalganga, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","10.4481",76.1871,"Paralam, Kerala, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","10.163",76.1813,"Pallipuram, Kerala, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","10.4665",76.1842,"Kodanur,  Kerala, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","10.4639",76.203,"Venginissery, Kerala, India ","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","11.9101",75.3616,"Chirakkal,  Kerala, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","10.5484",76.2857,"Kerala Agriculture University, Thrissur, Kerala, India ","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","9.9816",76.2999,"Ernakulam,  Kerala, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","10.4097",76.1262,"Thanniyam, Kerala, India","Saikia 2018"
"Vespertilionidae","Pipistrellus ceylonicus","6.431645",80.414986,"Martin's Lodge, Sinharaja Rainforest, Sri Lanka","GBIF 2022"
"Vespertilionidae","Pipistrellus ceylonicus","7.31918",80.577332,"Tree of Life Nature Resort, Sri Lanka","GBIF 2022"
"Vespertilionidae","Pipistrellus ceylonicus","7.566667",80.716667,"Mousakande, Gammanduwa, Sri Lanka","GBIF 2022"
"Vespertilionidae","Pipistrellus ceylonicus","7.3",80.76667,"Medamahanuwara, Sri Lanka","GBIF 2022"
"Vespertilionidae","Pipistrellus ceylonicus","7.326374",80.293258,"Polgahawela, Sri Lanka","GBIF 2022"
"Vespertilionidae","Pipistrellus ceylonicus","6.483333",80.5,"Anasigalla, Western Province, Sri Lanka","GBIF 2022"
"Vespertilionidae","Pipistrellus ceylonicus","7.015409",80.66431,"Pundaluoya, Central Province, Sri Lanka","GBIF 2022"
