Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Pipistrellus coromandra,31.2625,77.1181,"Narkanda, Himachal Pradesh, India",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,32.9,76.45,"Shaur in Pangi Valley, Himachal Pradesh, India",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,18.625121,73.764896,"Pimpri-Chinchwad, Maharashtra, India",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,10.5484,76.2857,"Kerala Agriculture University, Thrissur, Kerala, India ",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,28.731305,77.218609,"Wazirabad, New Delhi",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,26.5355,91.7186,"Goreswar, Assam, India",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,25.10345,92.364409,"Sonapur, Meghalaya, India",Sinha 1999
Vespertilionidae,Pipistrellus coromandra,25.50071,90.338443,"Garo hills, Meghalaya, India",Sinha 1999
Vespertilionidae,Pipistrellus coromandra,26.274743,94.469099,"Settsu village, Zunheboto district, Nagaland, India",Sinha 1999
Vespertilionidae,Pipistrellus coromandra,24.546513,93.816856,"Manipur hills, Manipur, India",Sinha 1999
Vespertilionidae,Pipistrellus coromandra,25.613481,94.340351,"Kekrima, Nagaland",Ghosh 2006
Vespertilionidae,Pipistrellus coromandra,25.359,92.381,"Khonshnong, Meghalaya, India",Ghosh 2006
Vespertilionidae,Pipistrellus coromandra,26.96901166,88.589346,"Nimbong, Darjeeling, West Bengal, India",Ghosh 2006
Vespertilionidae,Pipistrellus coromandra,23.931062,86.075751,"Nimiaghat, Jharkhand, India",Ghosh 2006
Vespertilionidae,Pipistrellus coromandra,13.777886,79.420724,"Balapalli, Palakonda, Cuddapah, Andhra Pradesh, India",Ghosh 2006
Vespertilionidae,Pipistrellus coromandra,26.879085,88.659447,"Ranichera, Darjeeling, West Bengal, India",Das 2003
Vespertilionidae,Pipistrellus coromandra,27.038458,88.35078,"Takdah, Darjeeling, West Bengal, India",Das 2003
Vespertilionidae,Pipistrellus coromandra,27.978,87.846,"Sangser, West Bengal, India",Mallick 2012
Vespertilionidae,Pipistrellus coromandra,28.500278,81.333611,"Bardia National Park, Nepal",Thapa et al 2013
Vespertilionidae,Pipistrellus coromandra,28.833611,84.000278,"Annapurna Conservation Area, Nepal",Thapa et al 2013
Vespertilionidae,Pipistrellus coromandra,27.666944,87.166944,"Makalu Barun Natioonal Park, Nepal",Thapa et al 2013
Vespertilionidae,Pipistrellus coromandra,26.91409,87.92568,"Ilam, Nepal",Thapa et al 2013
Vespertilionidae,Pipistrellus coromandra,27.672611,85.311205,"Central Zoo, Jawalakhel, Nepal",Daniel 2007
Vespertilionidae,Pipistrellus coromandra,28.187045,83.991483,"Tribhuvan University, Institute of Forestry campus, Pokhara, Nepal",Daniel 2007
Vespertilionidae,Pipistrellus coromandra,27.566944,84.450278,"Dudora Nala, 4.3 km SW of Sauraha, Nepal",Myers et al 2000
Vespertilionidae,Pipistrellus coromandra,27.533611,84.333611,"Tamar Tal, approx. 13 km E of Saurah, Nepal",Myers et al 2000
Vespertilionidae,Pipistrellus coromandra,27.533889,84.334167,"Royal Chitwan National Park, Tiger Tops, Dhangari Khola, Nepal",Myers et al 2000
Vespertilionidae,Pipistrellus coromandra,27.5525,84.46833,"Simal Ghol Tal, Royal Chitwan National Park, 2.5 km SW of Sauraha, Nepal",Myers et al 2000
Vespertilionidae,Pipistrellus coromandra,26.618604,87.038564,"Kushaha, Koshi Tappu Wildlife Reserve, Nepal",Thapa 2010
Vespertilionidae,Pipistrellus coromandra,27.295,87.152,"Tumlingtar, Nepal",Acharya & Adhikari 2016
Vespertilionidae,Pipistrellus coromandra,25.8699,91.8337,"Nongpoh, Meghalaya, India",Saikia et al 2018
Vespertilionidae,Pipistrellus coromandra,25.1588,91.1919,"Kharkhana, Meghalaya, India",Saikia et al 2018
Vespertilionidae,Pipistrellus coromandra,25.22,92.3706,"Khahnar village, Meghalaya, India",Saikia et al 2018
Vespertilionidae,Pipistrellus coromandra,6.896562,81.23954,"Badalkumbura, Sri Lanka",GBIF 2022
Vespertilionidae,Pipistrellus coromandra,7.3,80.76667,"Medamahanuwara, Sri Lanka",GBIF 2022
Vespertilionidae,Pipistrellus coromandra,8.246,93.233,"Bompuka island, Nicobar Islands, India",HZM Bandana collection
Vespertilionidae,Pipistrellus coromandra,8.283,93.083,"Tressa island, Nicobar Isalnds, India",HZM Bandana collection
Vespertilionidae,Pipistrellus coromandra,8.057,93.526,"Camorta Island, Nicobar Islands, India",HZM Bandana collection
