"Family","Species","Latitude","Longitude","Location","Source"
"Hipposideridae","Hipposideros fulvus","13.1291",78.0861,"Therahalli, Kolar district, Karnataka, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","8.52",76.97,"Travancore, India (presently in Kerala, India)","Ghosh 2008"
"Hipposideridae","Hipposideros fulvus","20.11",84.37,"Udayagiri, Orissa, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","25.28",82.95,"Varanasi, UttarPradesh, India","Khajuria, 1980"
"Hipposideridae","Hipposideros fulvus","19.266667",72.95,"Vihar Lake, Maharashtra, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","15.325",76.465,"Vijayanagar, Karnataka, India","Wroughton, 1913iii"
"Hipposideridae","Hipposideros fulvus","14.38",79.03,"Vontimitta Range, Andhra Pradesh, India","Ghosh 2008"
"Hipposideridae","Hipposideros fulvus","6.817",80.354,"Wavulpane, Sabaragamuwa Province, Sri Lanka","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","16.47",79.44,"Macherla, Andhra Pradesh, India","Agrawal & Bhattacharyya, 1976"
"Hipposideridae","Hipposideros fulvus","26.396",73.075,"Daijar, Rajasthan","Dookia et al. (2017)"
"Hipposideridae","Hipposideros fulvus","34.503",71.904,"Heroshah, Malakand, Pakistan","Salim and Mahmood-ul-Hassan (2014)"
"Hipposideridae","Hipposideros fulvus","17.878",83.445,"Bheemli, Vishakhapatnam Dist., Andhra Pradesh","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","13.158",78.291,"Hanumanhalli, Kolar Dist., Karnataka","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","17.25",81.068,"Naravarigudem, Khammam Dist., Telangana","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","18.728",73.481,"Bhaja Caves, Pune Dist., Maharashtra","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","19.316",79.8,"Siddeshwaragutta, Bejjur, Adilabad Dist, Telangana","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","17.9",73.67,"Robber's Cave, Near Mahabaleshwar, Satara Dist., Maharashtra","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","19.917",75.311,"Aurangabad caves 5,7 Aurangabad Dist,  Maharashtra","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","19.093",74.84,"Chand Bibi ka Makbara,  Ahmednagar Dist, Maharashtra","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","23.452",79.794,"Katangi Hill Caves,Turlababa  Katangi, Jabalpur District, Madhya Pradesh","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","23.22",79.97,"Richhai, Jabalpur District, Madhya Pradesh","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","23.109",79.927,"Gwarighat, Jabalpur District, Madhya Pradesh","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","14.484",78.987,"Sidavatam, Kapartheeswara Swamy Kona, Temple rooms, Kadappa District, Andhra Pradesh","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","13.799",79.367,"Boodipunugu Cave, Ballapali range, Koduru, Kadappa District, Andhra Pradesh","OU.NHM Collection"
"Hipposideridae","Hipposideros fulvus","17.283333",78.85,"Cellar of ancient temple near Saraswathi Gudem","Srinivasulu (2013)"
"Hipposideridae","Hipposideros fulvus","20.29522",85.824787,"Bhubaneswar city","Debata et al. (2018)"
"Hipposideridae","Hipposideros fulvus","34.173",71.901,"Sher Gar near Malakand","Rahman et al. (2015)"
"Hipposideridae","Hipposideros fulvus","28.401794",82.568689,"Charmeri cave, Nepal, India","Lamichhane & Ghimire (2011)"
"Hipposideridae","Hipposideros fulvus","17.283333",78.85,"Cellar of ancient temple near Saraswathi Gudem","Srinivasulu et al. (2013)"
"Hipposideridae","Hipposideros fulvus","20.29522",85.824787,"Bhubaneswar city","Debata & Palita (2018)"
"Hipposideridae","Hipposideros fulvus","26.396",73.075,"Daijar, Rajasthan","Dookia et al. (2017)"
"Hipposideridae","Hipposideros fulvus","34.666944",70.30027778,"Laghman, Afghanistan","Benda & Gaisler 2015"
"Hipposideridae","Hipposideros fulvus","34.483611",70.35027778,"Darunta hills, Nangarhar, Afghanistan","Benda & Gaisler 2015"
"Hipposideridae","Hipposideros fulvus","34.503",71.904,"Heroshah, Malakand, Pakisthan","Salim & Mahmood-ul-Hassan (2014)"
"Hipposideridae","Hipposideros fulvus","24.758",67.903,"Mausoleum of Amir Khan Mono, Thatta district, Pakistan","Salim, 2018"
"Hipposideridae","Hipposideros fulvus","34.667",70.3,"Laghman, Laghman province, Afghanistan","Benda & Gisler, 2015"
"Hipposideridae","Hipposideros fulvus","34.484",70.35,"Darunta Hills, Nangarhar, Afghanistan","Benda & Gisler, 2015"
"Hipposideridae","Hipposideros fulvus","34.200932",72.026191,"Mardan, Pakistan","Salim & Mahmood-ul-Hassan (2014)"
"Hipposideridae","Hipposideros fulvus","34.647",71.842,"cave of Tura Gata, Dargai Tehsil, Malakand division, Khyberpakhtunkhwa, Pakistan","Salim, 2018"
